Economy,region,incomegroup,Year,Ease_of_Doing_Business_Rank,Overall_DTF,Starting_a_Business_Rank,Starting_a_Business_DTF,Starting_a_Business_Procedure_Men_(number),Starting_a_Business_Time_Men_(days),Starting_a_Business_Cost_Men_(%_of_income_per_capita),Starting_a_Business_Procedure_Women_(number),Starting_a_Business_Time_Women_(days),Starting_a_Business_Cost_Women_(%_of_income_per_capita),Starting_a_Business_Paid_in_min._capital_(%_of_income_per_capita),Dealing_with_Construction_Permits_Rank,Dealing_with_Construction_Permits_DTF,Dealing_with_Construction_Permits_Procedures_(number),Dealing_with_Construction_Permits_Time_(days),Dealing_with_Construction_Permits_Cost_(%_of_warehouse_value),Dealing_with_Construction_Permits_Building_quality_control_index_(0_15),Dealing_with_Construction_Permits_Quality_of_building_regulations_index_(0_2),Dealing_with_Construction_Permits_Quality_control_before_construction_index_(0_1),Dealing_with_Construction_Permits_Quality_control_during_construction_index_(0_3),Dealing_with_Construction_Permits_Quality_control_after_construction_index_(0_3),Dealing_with_Construction_Permits_Liability_and_insurance_regimes_index_(0_2),Dealing_with_Construction_Permits_Professional_certifications_index_(0_4),Getting_Electricity_Rank,Getting_Electricity_DTF,Getting_Electricity_Procedures_(number),Getting_Electricity_Time_(days),Getting_Electricity_Cost_(%_of_income_per_capita),Getting_Electricity_Reliability_of_supply_and_transparency_of_tariff_index_(0_8),Getting_Electricity_Total_duration_and_frequency_of_outages_per_customer_a_year_(0_3),Getting_Electricity_Mechanisms_for_monitoring_outages_(0_1),Getting_Electricity_Mechanisms_for_restoring_service_(0_1),Getting_Electricity_Regulatory_monitoring_(0_1),Getting_Electricity_Financial_deterrents_aimed_at_limiting_outages_(0_1),Getting_Electricity_Communication_of_tariffs_and_tariff_changes_(0_1),Getting_Electricity_Price_of_electricity_(US_cents_per_kWh),Registering_Property_Rank,Registering_Property_DTF,Registering_Property_Procedures_(number),Registering_Property_Time_(days),Registering_Property_Cost_(%_of_property_value),Registering_Property_Quality_of_the_land_administration_index_(0_30),Registering_Property_Reliability_of_infrastructure_index_(0_8),Registering_Property_Transparency_of_information_index_(0_6),Registering_Property_Geographic_coverage_index_(0_8),Registering_Property_Land_dispute_resolution_index_(0_8),Registering_Property_Equal_access_to_property_rights_index_(_2_0),Getting_Credit_Rank,Getting_Credit_DTF,Getting_Credit_Strength_of_legal_rights_index_(0_12),Getting_Credit_Strength_of_legal_rights_index_(0_10)_old_methodology,Getting_Credit_Depth_of_credit_information_index_(0_8),Getting_Credit_Depth_of_credit_information_index_(0_6)_old_methodology,Getting_Credit_Credit_registry_coverage_(%_of_adults),Getting_Credit_Credit_bureau_coverage_(%_of_adults),Protecting_Minority_Investors_Rank,Protecting_Minority_Investors_DTF,Protecting_Minority_Investors_Strength_of_minority_investor_protection_index_(0_10),Protecting_Minority_Investors_Strength_of_investor_protection_index_(0_10)_old_methodology,Protecting_Minority_Investors_Extent_of_conflict_of_interest_regulation_index_(0_10),Protecting_Minority_Investors_Extent_of_disclosure_index_(0_10),Protecting_Minority_Investors_Extent_of_director_liability_index_(0_10),Protecting_Minority_Investors_Ease_of_shareholder_suits_index_(0_10),Protecting_Minority_Investors_Ease_of_shareholder_suits_index_(0_10)_old_methodology,Protecting_Minority_Investors_Extent_of_shareholder_governance_index_(0_10),Protecting_Minority_Investors_Extent_of_shareholder_rights_index_(0_10),Protecting_Minority_Investors_Extent_of_ownership_and_control_index_(0_10),Protecting_Minority_Investors_Extent_of_corporate_transparency_index_(0_10),Paying_Taxes_Rank,Paying_Taxes_Postfiling_index_(0_100),Paying_Taxes_DTF,Paying_Taxes_Payments_(number_per_year),Paying_Taxes_Time_(hours_per_year),Paying_Taxes_Total_tax_rate_(%_of_profit),Paying_Taxes_Profit_tax_(%_of_profit),Paying_Taxes_Labor_tax_and_contributions_(%_of_profit),Paying_Taxes_Other_taxes_(%_of_profit),Paying_Taxes_Administrative_appeal_process,Trading_across_Borders_Rank,Trading_across_Borders_DTF,Trading_across_Borders_Time_to_export:_Border_compliance_(hours),Trading_across_Borders_Cost_to_export:_Border_compliance_(USD),Trading_across_Borders_Time_to_export:_Documentary_compliance_(hours),Trading_across_Borders_Cost_to_export:_Documentary_compliance_(USD),Trading_across_Borders_Time_to_import:_Border_compliance_(hours),Trading_across_Borders_Cost_to_import:_Border_compliance_(USD),Trading_across_Borders_Time_to_import:_Documentary_compliance_(hours),Trading_across_Borders_Cost_to_import:_Documentary_compliance_(USD),Trading_across_Borders_Documents_to_export_(number)_old_methodology,Trading_across_Borders_Time_to_export_(days)_old_methodology,Trading_across_Borders_Cost_to_export_(US$_per_container)_old_methodology,Trading_across_Borders_Documents_to_import_(number)_old_methodology,Trading_across_Borders_Time_to_import_(days)_old_methodology,Trading_across_Borders_Cost_to_import_(US$_per_container)_old_methodology,Enforcing_Contracts_Rank,Enforcing_Contracts_DTF,Enforcing_Contracts_Time_(days),Enforcing_Contracts_Cost_(%_of_claim),Enforcing_Contracts_Quality_of_judicial_processes_index_(0_18),Resolving_Insolvency_Rank,Resolving_Insolvency_DTF,Resolving_Insolvency_Recovery_rate_(cents_on_the_dollar),Resolving_Insolvency_Time_(years),Resolving_Insolvency_Cost_(%_of_estate),Resolving_Insolvency_Outcome_(0_as_piecemeal_sale_and_1_as_going_concern),Resolving_Insolvency_Strength_of_insolvency_framework_index_(0_16),Resolving_Insolvency_Commencement_of_proceedings_index_(0_3),Resolving_Insolvency_Management_of_debtor's_assets_index_(0_6),Resolving_Insolvency_Reorganization_proceedings_index_(0_3),Resolving_Insolvency_Creditor_participation_index_(0_4)
Suriname,Latin America & Caribbean,Upper middle income,DB2011,,44.34,,42.26,13,690,114.5,14,691,114.5,0.6,,71.04,10,253,0.3,,,,,,,,,77.4,4,113,795.3,,,,,,,,,,24.35,6,196,13.8,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,68.71,,,,,,,,,8,20,995,6,19,945,,28.84,1715,37.1,,,9.33,8.7,,30,,,,,,
Suriname,Latin America & Caribbean,Upper middle income,DB2010,,43.97,,42,13,690,116.6,14,691,116.6,0.7,,70.98,10,253,0.3,,,,,,,,,74.78,4,128,903.9,,,,,,,,,,24.34,6,196,13.8,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,68.51,,,,,,,,,8,20,975,6,19,885,,28.84,1715,37.1,,,8.76,8.1,,30,,,,,,
Suriname,Latin America & Caribbean,Upper middle income,DB2009,,,,41.56,13,690,120,14,691,120,0.8,,70.94,10,253,0.4,,,,,,,,,,,,,,,,,,,,,,30.26,4,193,13.9,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,67.12,,,,,,,,,8,20,975,6,19,885,,28.84,1715,37.1,,,8.76,8.1,,30,,,,,,
Suriname,Latin America & Caribbean,Upper middle income,DB2008,,,,39.36,13,689,137.5,14,690,137.5,1.1,,70.66,10,253,0.5,,,,,,,,,,,,,,,,,,,,,,30.51,4,193,13.7,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,67.28,,,,,,,,,8,20,905,6,19,815,,28.84,1715,37.1,,,7.96,7.4,,30,,,,,,
Suriname,Latin America & Caribbean,Upper middle income,DB2007,,,,37.77,13,689,150.1,14,690,150.1,1.4,,70.44,10,253,0.7,,,,,,,,,,,,,,,,,,,,,,30.51,4,193,13.7,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,62.78,,,,,,,,,8,20,905,6,20,815,,28.84,1715,37.1,,,7.4,6.9,,30,,,,,,
Suriname,Latin America & Caribbean,Upper middle income,DB2006,,,,36.38,13,697,161,14,698,161,1.7,,70.29,10,253,0.7,,,,,,,,,,,,,,,,,,,,,,30.51,4,193,13.7,,,,,,,,25,,4,,0,0,0,,20,,2,,1,0,,5,,,,,,,76.45,30,199,27.9,,,,,,60.55,,,,,,,,,8,20,905,6,20,815,,28.84,1715,37.1,,,7.4,6.9,,30,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2017,111,58.34,154,74.32,12,30,16.6,12,30,16.6,0.3,91,68.96,13,116,2.6,7,1,1,2,3,0,0,157,47.28,6,137,739.9,0,0,1,1,1,0,1,13.6,117,55.73,9,21,7.1,14,6,0,4,6,-2,82,50,4,,6,,0,46.1,132,43.33,4.3,,4.3,2,5,6,,4.3,6,4,3,76,72.5,74.65,33,122,35.1,25.5,5.5,4.1,N/A,31,92.68,3,134,4,76,5,134,4,76,,,,,,,175,33.94,956,56.1,6,95,42.47,38.3,2,14.5,0,7,3,2,0,2
Swaziland,Sub-Saharan Africa,Lower middle income,DB2016,108,58.15,152,73.46,12,30,23.4,12,30,23.4,0.4,91,68.56,13,116,2.9,7,1,1,2,3,0,0,155,46.35,6,137,1042.6,0,0,1,1,1,0,1,20,115,55.75,9,21,7.1,14,6,0,4,6,N/A,78,50,4,,6,,0,46.4,129,43.33,4.3,,4.3,2,5,6,,4.3,6,4,3,75,72.5,74.79,33,122,34.7,25.6,5,4.1,,31,92.68,3,134,4,76,5,134,4,76,,,,,,,174,33.94,956,56.1,6,91,42.63,38.6,2,14.5,0,7,3,2,0,2
Swaziland,Sub-Saharan Africa,Lower middle income,DB2015,,58.3,,73.47,12,30,23.3,12,30,23.3,0.4,,68.56,13,116,2.9,7,1,1,2,3,0,0,,46.36,6,137,1039.1,0,0,1,1,1,0,1,20.6,,57.42,9,21,7.1,16,6,0,4,6,,,50,4,,6,,0,42.1,,43.33,4.3,,4.3,2,5,6,6,4.3,6,4,3,,,74.51,33,122,36.9,28,4.7,4.2,,,92.68,3,134,4,76,5,134,4,76,7,17,1980,6,23,2245,,33.94,956,56.1,6,,42.68,38.7,2,14.5,0,7,3,2,0,2
Swaziland,Sub-Saharan Africa,Lower middle income,DB2014,,58.88,,70.91,12,38,27.7,12,38,27.7,0.4,,75.52,13,116,3.1,,,,,,,,,61.01,6,137,1232.7,,,,,,,,,,58.8,9,21,7.1,,,,,,,,62.5,4,6,6,4,0,41.6,,43.33,4.3,4.3,4.3,2,5,6,6,4.3,6,4,3,,,74.6,33,122,36.7,28.1,4,,,,64.36,,,,,,,,,7,17,1880,6,23,2145,,36.37,956,56.1,,,42.58,38.5,,14.5,0,7,3,2,0,2
Swaziland,Sub-Saharan Africa,Lower middle income,DB2013,,58.39,,66.85,12,56,24.1,12,56,24.1,0.4,,75.8,13,116,2.9,,,,,,,,,61.68,6,137,1071.8,,,,,,,,,,58.78,9,21,7.1,,,,,,,,62.5,,6,,4,0,47.8,,43.33,,4.3,,2,5,,6,,,,,,,74.87,33,116,36.8,,,,,,62.46,,,,,,,,,7,18,1880,6,25,2085,,36.37,956,56.1,,,41.22,38.3,,14.5,0,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2012,,57.71,,66.2,12,56,29.2,12,56,29.2,0.5,,75.4,13,116,3.2,,,,,,,,,60.73,6,137,1302,,,,,,,,,,58.8,9,21,7.1,,,,,,,,62.5,,6,,4,0,43.2,,43.33,,4.3,,2,5,,6,,,,,,,74.49,33,116,37.6,,,,,,58.65,,,,,,,,,8,18,1855,7,25,2030,,35.93,972,56.1,,,41.1,38.2,,14.5,0,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2011,,57.34,,65.72,12,56,33,12,56,33,0.5,,75.1,13,116,3.4,,,,,,,,,60.03,6,137,1472.2,,,,,,,,,,55.46,9,42,7.1,,,,,,,,62.5,,6,,4,0,35.7,,43.33,,4.3,,2,5,,6,,,,,,,74.87,33,116,36.8,,,,,,59.97,,,,,,,,,8,18,1754,7,25,1849,,35.93,972,56.1,,,40.48,37.6,,14.5,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2010,,53.85,,64.6,12,60,33.9,12,60,33.9,0.5,,75.03,13,116,3.4,,,,,,,,,59.8,6,137,1526.7,,,,,,,,,,55.25,9,44,7.1,,,,,,,,62.5,,6,,4,0,42.3,,20,,2,,0,1,,5,,,,,,,74.94,33,116,36.6,,,,,,52.91,,,,,,,,,8,21,2184,7,30,2249,,35.93,972,56.1,,,37.58,34.9,,14.5,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2009,,,,64.45,12,60,35.1,12,60,35.1,0.6,,75.9,13,116,2.9,,,,,,,,,,,,,,,,,,,,,,55.23,9,44,7.1,,,,,,,,62.5,,6,,4,0,43.5,,20,,2,,0,1,,5,,,,,,,74.94,33,116,36.6,,,,,,50.26,,,,,,,,,8,21,2184,7,30,2249,,35.93,972,56.1,,,37.58,34.9,,14.5,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2008,,,,64,12,60,38.7,12,60,38.7,0.6,,75.78,13,116,2.9,,,,,,,,,,,,,,,,,,,,,,55.18,9,44,7.1,,,,,,,,62.5,,6,,4,0,37.6,,20,,2,,0,1,,5,,,,,,,74.94,33,116,36.6,,,,,,53.64,,,,,,,,,8,21,1798,7,30,1820,,35.93,972,56.1,,,38.7,36,,14.5,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2007,,,,63.69,12,60,41.1,12,60,41.1,0.6,,75.58,13,116,3.1,,,,,,,,,,,,,,,,,,,,,,55.16,9,44,7.1,,,,,,,,62.5,,6,,4,0,39,,20,,2,,0,1,,5,,,,,,,74.94,33,116,36.6,,,,,,50.26,,,,,,,,,8,21,1798,7,30,1820,,35.93,972,56.1,,,40.11,37.3,,14.5,,,,,,
Swaziland,Sub-Saharan Africa,Lower middle income,DB2006,,,,63.43,12,60,43.2,12,60,43.2,0.7,,75.4,13,116,3.2,,,,,,,,,,,,,,,,,,,,,,55.14,9,44,7.1,,,,,,,,62.5,,6,,4,0,39,,20,,2,,0,1,,5,,,,,,,74.94,33,116,36.6,,,,,,49.68,,,,,,,,,8,21,1798,7,30,1820,,35.93,972,56.1,,,40.11,37.3,,14.5,,,,,,
Sweden,High income: OECD,High income,DB2017,9,82.13,15,94.64,3,7,0.5,3,7,0.5,11.5,25,78.85,7,116,2.1,9,2,1,3,3,0,0,6,96.2,3,52,32.3,8,3,1,1,1,1,1,12,10,90.11,1,7,4.3,27.5,8,4.5,8,7,0,75,55,6,,5,,0,100,19,71.67,7.2,,6.3,8,4,7,,8,9,8,7,28,90.8,85.28,6,122,49.1,13.1,35.4,0.6,N/A,18,98.04,2,55,1,40,0,0,1,0,,,,,,,22,72.04,321,30.4,12,19,79.44,77.9,2,9,1,12,3,6,1,2
Sweden,High income: OECD,High income,DB2016,9,81.61,12,94.61,3,7,0.5,3,7,0.5,12,23,78.75,7,116,2.2,9,2,1,3,3,0,0,8,93.08,3,52,33.5,7,2,1,1,1,1,1,13.3,11,88.86,1,14,4.3,27,8,4,8,7,N/A,70,55,6,,5,,0,100,15,71.67,7.2,,6.3,8,4,7,,8,9,8,7,30,90.7,85.28,6,122,49.1,13.1,35.4,0.6,,18,98.04,2,55,1,40,0,0,1,0,,,,,,,22,72.04,321,30.4,12,19,78.75,76.6,2,9,1,12,3,6,1,2
Sweden,High income: OECD,High income,DB2015,,81.11,,92.29,3,16,0.6,3,16,0.6,12.8,,78.55,7,116,2.4,9,2,1,3,3,0,0,,93.07,3,52,36,7,2,1,1,1,1,1,13.7,,88.85,1,14,4.3,27,8,4,8,7,,,55,6,,5,,0,100,,71.67,7.2,,6.3,8,4,7,7,8,9,8,7,,,83.46,6,122,49.1,13.1,35.4,0.6,,,98.04,2,55,1,40,0,0,1,0,3,9,725,3,6,735,,71.74,321,31.2,12,,78.43,76.1,2,9,1,12,3,6,1,2
Sweden,High income: OECD,High income,DB2014,,82.51,,92.28,3,16,0.6,3,16,0.6,13.1,,84.66,7,116,2.4,,,,,,,,,94.92,3,52,36.6,,,,,,,,,,86.24,1,28,4.3,,,,,,,,75,6,8,5,4,0,100,,63.33,7.2,6.3,6.3,8,4,7,7,8,9,8,7,,,81.95,6,122,52.1,15.7,35.5,,,,93.01,,,,,,,,,3,9,725,3,6,735,,72.43,321,31.2,,,78.14,75.5,,9,1,12,3,6,1,2
Sweden,High income: OECD,High income,DB2013,,82.4,,92.26,3,16,0.6,3,16,0.6,13.2,,84.61,7,116,2.4,,,,,,,,,94.92,3,52,37.1,,,,,,,,,,85.92,1,30,4.3,,,,,,,,75,,8,,4,0,100,,63.33,,6.3,,8,4,,7,,,,,,,81.95,6,122,52.1,,,,,,92.97,,,,,,,,,3,9,725,3,6,735,,72.62,314,31.2,,,80.4,74.7,,9,1,,,,,
Sweden,High income: OECD,High income,DB2012,,82.75,,92.21,3,16,0.6,3,16,0.6,14,,83.42,7,126,2.6,,,,,,,,,94.91,3,52,39.1,,,,,,,,,,89.59,1,7,4.3,,,,,,,,75,,8,,4,0,100,,63.33,,6.3,,8,4,,7,,,,,,,81.95,6,122,52.1,,,,,,92.93,,,,,,,,,3,9,717,3,6,735,,72.62,314,31.2,,,81.57,75.8,,9,1,,,,,
Sweden,High income: OECD,High income,DB2011,,83.17,,92.16,3,16,0.6,3,16,0.6,14.7,,83.2,7,126,2.7,,,,,,,,,94.98,3,52,21.8,,,,,,,,,,92.37,1,7,3,,,,,,,,75,,8,,4,0,100,,63.33,,6.3,,8,4,,7,,,,,,,81.95,6,122,52.1,,,,,,92.89,,,,,,,,,3,9,717,3,6,735,,72.62,314,31.2,,,83.18,77.3,,9,,,,,,
Sweden,High income: OECD,High income,DB2010,,81.69,,91.31,3,16,0.6,3,16,0.6,28.5,,83.33,7,126,2.6,,,,,,,,,94.99,3,52,21.1,,,,,,,,,,88.31,2,15,3,,,,,,,,75,,8,,4,0,100,,56.67,,5.7,,6,4,,7,,,,,,,80.98,6,122,53.9,,,,,,92.79,,,,,,,,,3,9,717,3,6,735,,72.62,314,31.2,,,80.89,75.1,,9,,,,,,
Sweden,High income: OECD,High income,DB2009,,,,91.2,3,16,0.6,3,16,0.6,30.3,,83.27,7,126,2.7,,,,,,,,,,,,,,,,,,,,,,88.31,2,15,3,,,,,,,,68.75,,7,,4,0,100,,56.67,,5.7,,6,4,,7,,,,,,,81.04,6,122,53.8,,,,,,92.63,,,,,,,,,3,9,717,3,6,735,,67.28,508,31.3,,,80.89,75.1,,9,,,,,,
Sweden,High income: OECD,High income,DB2008,,,,91.14,3,16,0.6,3,16,0.6,31.1,,83.15,7,126,2.7,,,,,,,,,,,,,,,,,,,,,,88.31,2,15,3,,,,,,,,68.75,,7,,4,0,100,,56.67,,5.7,,6,4,,7,,,,,,,81.04,6,122,53.8,,,,,,93.43,,,,,,,,,3,9,581,3,6,619,,67.28,508,31.3,,,80.46,74.7,,9,,,,,,
Sweden,High income: OECD,High income,DB2007,,,,90.97,3,16,0.7,3,16,0.7,33.7,,82.76,7,126,3,,,,,,,,,,,,,,,,,,,,,,88.31,2,15,3,,,,,,,,68.75,,7,,4,0,100,,56.67,,5.7,,6,4,,7,,,,,,,80.86,6,122,54.1,,,,,,93.34,,,,,,,,,3,9,581,3,6,619,,67.28,508,31.3,,,81.52,75.7,,9,,,,,,
Sweden,High income: OECD,High income,DB2006,,,,90.89,3,16,0.7,3,16,0.7,35,,82.57,7,126,3.1,,,,,,,,,,,,,,,,,,,,,,88.31,2,15,3,,,,,,,,68.75,,7,,4,0,100,,43.33,,4.3,,2,4,,7,,,,,,,80.86,6,122,54.1,,,,,,93.3,,,,,,,,,3,9,581,3,6,619,,67.28,508,31.3,,,80.61,74.9,,9,,,,,,
Sweden,High income: OECD,High income,DB2005,,,,90.77,3,16,0.7,3,16,0.7,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,88.31,2,15,3,,,,,,,,62.5,,6,,4,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.28,508,31.3,,,77.86,72.3,,9,,,,,,
Sweden,High income: OECD,High income,DB2004,,,,90.67,3,16,0.7,3,16,0.7,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.28,508,31.3,,,87.19,81,,9,,,,,,
Switzerland,High income: OECD,High income,DB2017,31,76.06,71,88.39,6,10,2.3,6,10,2.3,25.3,68,71.74,13,156,0.7,9,2,1,2,3,0,1,7,94.41,3,39,58.9,7,3,1,1,1,0,1,15,16,86.12,4,16,0.3,23.5,7,2.5,8,6,0,62,60,6,,6,,0,25.8,106,50,5,,3.3,0,5,5,,6.7,8,6,6,18,86.6,88.49,19,63,28.8,9.3,17.7,1.8,N/A,37,91.79,1,201,2,75,1,201,2,75,,,,,,,39,67.1,420,24,9.5,45,62.61,46.6,3,4.5,0,12,3,4,1,4
Switzerland,High income: OECD,High income,DB2016,29,76.07,66,88.44,6,10,2.3,6,10,2.3,24.6,65,71.76,13,156,0.7,9,2,1,2,3,0,1,6,94.42,3,39,57.2,7,3,1,1,1,0,1,16.1,16,86.12,4,16,0.3,23.5,7,2.5,8,6,N/A,60,60,6,,6,,0,26.1,101,50,5,,3.3,0,5,5,,6.7,8,6,6,17,86.6,88.49,19,63,28.8,9.3,17.7,1.8,,37,91.79,1,201,2,75,1,201,2,75,,,,,,,38,67.1,420,24,9.5,44,62.6,46.6,3,4.5,0,12,3,4,1,4
Switzerland,High income: OECD,High income,DB2015,,76.04,,88.38,6,10,2.3,6,10,2.3,25.4,,71.73,13,156,0.7,9,2,1,2,3,0,1,,94.41,3,39,59.2,7,3,1,1,1,0,1,17.4,,85.28,4,16,0.3,22.5,6,2.5,8,6,,,60,6,,6,,0,26.3,,50,5,,3.3,0,5,5,4,6.7,8,6,6,,,89.13,19,63,28.8,9.3,17.7,1.8,,,91.79,1,201,2,75,1,201,2,75,3,8,1660,4,8,1440,,67.1,420,24,9.5,,62.6,46.6,3,4.5,0,12,3,4,1,4
Switzerland,High income: OECD,High income,DB2014,,75.57,,86.36,6,18,2.3,6,18,2.3,25.6,,75.64,13,156,0.7,,,,,,,,,96.71,3,39,59.5,,,,,,,,,,88.71,4,16,0.3,,,,,,,,81.25,6,8,6,5,0,26.5,,30,4,3,3.3,0,5,5,4,4.7,8,3,3,,,89.31,19,63,28.4,8.9,17.7,,,,86.11,,,,,,,,,3,8,1660,4,8,1440,,71.38,420,24,,,59.48,46.6,,4.5,0,11,3,3,1,4
Switzerland,High income: OECD,High income,DB2013,,75.58,,86.32,6,18,2.3,6,18,2.3,26.3,,75.61,13,156,0.7,,,,,,,,,96.71,3,39,61.1,,,,,,,,,,88.71,4,16,0.3,,,,,,,,81.25,,8,,5,0,26.8,,30,,3,,0,5,,4,,,,,,,88.84,19,63,29.4,,,,,,86.82,,,,,,,,,3,8,1460,4,8,1440,,71.38,420,24,,,50.16,46.6,,4.5,0,,,,,
Switzerland,High income: OECD,High income,DB2012,,75.39,,86.27,6,18,2.4,6,18,2.4,26.9,,74.24,14,156,0.8,,,,,,,,,96.7,3,39,62.7,,,,,,,,,,88.71,4,16,0.3,,,,,,,,81.25,,8,,5,0,27.3,,30,,3,,0,5,,4,,,,,,,89.1,19,63,28.9,,,,,,86.12,,,,,,,,,3,8,1562,4,8,1540,,71.38,420,24,,,50.14,46.6,,4.5,0,,,,,
Switzerland,High income: OECD,High income,DB2011,,75.31,,86.26,6,18,2.4,6,18,2.4,27.2,,74.23,14,156,0.8,,,,,,,,,96.67,3,39,70.7,,,,,,,,,,88.71,4,16,0.3,,,,,,,,81.25,,8,,5,0,22.3,,30,,3,,0,5,,4,,,,,,,89.12,19,63,28.8,,,,,,86.08,,,,,,,,,3,8,1562,4,8,1540,,70.65,447,24,,,50.13,46.6,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2010,,75.26,,86.31,6,18,2.3,6,18,2.3,26.4,,74.27,14,156,0.7,,,,,,,,,96.67,3,39,68.8,,,,,,,,,,88.71,4,16,0.3,,,,,,,,81.25,,8,,5,0,22.5,,30,,3,,0,5,,4,,,,,,,89.2,19,63,28.7,,,,,,86.13,,,,,,,,,3,8,1562,4,8,1540,,70.65,447,24,,,49.39,45.9,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2009,,,,86.23,6,18,2.4,6,18,2.4,27.6,,74.21,14,156,0.8,,,,,,,,,,,,,,,,,,,,,,88.49,4,16,0.4,,,,,,,,81.25,,8,,5,0,22.5,,30,,3,,0,5,,4,,,,,,,89.62,19,63,27.8,,,,,,85.95,,,,,,,,,3,8,1562,4,8,1505,,70.65,447,24,,,49.39,45.9,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2008,,,,87.08,6,18,2.4,6,18,2.4,13.9,,74.2,14,156,0.8,,,,,,,,,,,,,,,,,,,,,,88.49,4,16,0.4,,,,,,,,81.25,,8,,5,0,24,,30,,3,,0,5,,4,,,,,,,89.54,19,63,27.9,,,,,,87.38,,,,,,,,,3,8,1263,4,8,1333,,71.7,447,21.2,,,49.7,46.2,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2007,,,,86.99,6,18,2.5,6,18,2.5,15.1,,74.08,14,156,0.9,,,,,,,,,,,,,,,,,,,,,,88.49,4,16,0.4,,,,,,,,81.25,,8,,5,0,24.5,,30,,3,,0,5,,4,,,,,,,89.71,19,63,27.6,,,,,,87.18,,,,,,,,,3,8,1263,4,8,1333,,71.7,447,21.2,,,49.7,46.2,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2006,,,,86.14,6,18,9,6,18,9,15.7,,74.03,14,156,0.9,,,,,,,,,,,,,,,,,,,,,,88.49,4,16,0.4,,,,,,,,81.25,,8,,5,0,23.3,,30,,3,,0,5,,4,,,,,,,88.6,20,63,28.8,,,,,,87.15,,,,,,,,,3,8,1263,4,8,1333,,71.7,447,21.2,,,49.47,46,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2005,,,,86.1,6,18,8.9,6,18,8.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,86.49,4,16,1.3,,,,,,,,81.25,,8,,5,0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,447,21.2,,,49.36,45.9,,4.5,,,,,,
Switzerland,High income: OECD,High income,DB2004,,,,85.6,6,20,8.9,6,20,8.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,447,21.2,,,49,45.5,,4.5,,,,,,
Syrian Arab Republic,Middle East & North Africa,Lower middle income,DB2017,173,41.43,136,78.93,7,15,8.9,8,16,8.9,106,187,0,N/A,N/A,N/A,0,0,1,1,2,2,4,151,51.79,5,146,312.4,0,0,0,0,1,0,1,11.5,154,46.88,4,48,27.9,10.5,2,2.5,2,4,0,170,15,1,,2,,7.2,0,87,53.33,5.3,,5,7,5,3,,5.7,6,5,6,81,90.4,73.51,20,336,42.7,23,19.3,0.4,N/A,176,29.83,84,1113,48,725,141,828,149,742,,,,,,,159,42.58,872,29.3,4,161,22.44,12.7,4.1,16,0,5,2,2,0,1
Syrian Arab Republic,Middle East & North Africa,Lower middle income,DB2016,172,42.85,128,78.91,7,13,8.5,8,14,8.5,115.2,186,0,N/A,N/A,N/A,0,0,1,1,2,2,4,121,59.86,5,71,339.3,0,0,0,0,1,0,1,8.1,136,50.35,4,19,27.8,10.5,2,2.5,2,4,N/A,168,15,1,,2,,5.9,0,85,53.33,5.3,,5,7,5,3,,5.7,6,5,6,80,90.4,73.51,20,336,42.7,23,19.3,0.4,,175,29.83,84,1113,48,725,141,828,149,742,,,,,,,158,42.58,872,29.3,4,157,25.15,17.7,4.1,16,0,5,2,2,0,1
